date,mens underwear,isPartial,State
2017-10-01,19,False,CT
2017-11-01,32,False,CT
2017-12-01,39,False,CT
2018-01-01,24,False,CT
2018-02-01,20,False,CT
2018-03-01,12,False,CT
2018-04-01,13,False,CT
2018-05-01,24,False,CT
2018-06-01,13,False,CT
2018-07-01,13,False,CT
2018-08-01,27,False,CT
2018-09-01,13,False,CT
2018-10-01,19,False,CT
2018-11-01,44,False,CT
2018-12-01,32,False,CT
2019-01-01,30,False,CT
2019-02-01,33,False,CT
2019-03-01,24,False,CT
2019-04-01,13,False,CT
2019-05-01,19,False,CT
2019-06-01,27,False,CT
2019-07-01,52,False,CT
2019-08-01,45,False,CT
2019-09-01,12,False,CT
2019-10-01,11,False,CT
2019-11-01,12,False,CT
2019-12-01,23,False,CT
2020-01-01,32,False,CT
2008-01-01,0,False,DC
2008-02-01,93,False,DC
2008-03-01,30,False,DC
2008-04-01,30,False,DC
2008-05-01,61,False,DC
2008-06-01,31,False,DC
2008-07-01,29,False,DC
2008-08-01,57,False,DC
2008-09-01,54,False,DC
2008-10-01,25,False,DC
2008-11-01,28,False,DC
2008-12-01,29,False,DC
2009-01-01,0,False,DC
2009-02-01,0,False,DC
2009-03-01,79,False,DC
2009-04-01,27,False,DC
2009-05-01,0,False,DC
2009-06-01,27,False,DC
2009-07-01,26,False,DC
2009-08-01,0,False,DC
2009-09-01,0,False,DC
2009-10-01,24,False,DC
2009-11-01,25,False,DC
2009-12-01,49,False,DC
2010-01-01,23,False,DC
2010-02-01,71,False,DC
2010-03-01,0,False,DC
2010-04-01,0,False,DC
2010-05-01,48,False,DC
2010-06-01,47,False,DC
2010-07-01,45,False,DC
2010-08-01,0,False,DC
2010-09-01,21,False,DC
2010-10-01,21,False,DC
2010-11-01,0,False,DC
2010-12-01,0,False,DC
2011-01-01,25,False,DC
2011-02-01,26,False,DC
2011-03-01,46,False,DC
2011-04-01,22,False,DC
2011-05-01,18,False,DC
2011-06-01,17,False,DC
2011-07-01,87,False,DC
2011-08-01,0,False,DC
2011-09-01,53,False,DC
2011-10-01,32,False,DC
2011-11-01,33,False,DC
2011-12-01,47,False,DC
2012-01-01,0,False,DC
2012-02-01,31,False,DC
2012-03-01,39,False,DC
2012-04-01,36,False,DC
2012-05-01,25,False,DC
2012-06-01,34,False,DC
2012-07-01,26,False,DC
2012-08-01,0,False,DC
2012-09-01,27,False,DC
2012-10-01,41,False,DC
2012-11-01,55,False,DC
2012-12-01,53,False,DC
2013-01-01,20,False,DC
2013-02-01,19,False,DC
2013-03-01,59,False,DC
2013-04-01,24,False,DC
2013-05-01,68,False,DC
2013-06-01,32,False,DC
2013-07-01,0,False,DC
2013-08-01,31,False,DC
2013-09-01,0,False,DC
2013-10-01,0,False,DC
2013-11-01,53,False,DC
2013-12-01,30,False,DC
2014-01-01,22,False,DC
2014-02-01,45,False,DC
2014-03-01,56,False,DC
2014-04-01,34,False,DC
2014-05-01,0,False,DC
2014-06-01,100,False,DC
2014-07-01,70,False,DC
2014-08-01,97,False,DC
2014-09-01,91,False,DC
2014-10-01,45,False,DC
2014-11-01,43,False,DC
2014-12-01,94,False,DC
2015-01-01,69,False,DC
2015-02-01,26,False,DC
2015-03-01,36,False,DC
2015-04-01,37,False,DC
2015-05-01,61,False,DC
2015-06-01,98,False,DC
2015-07-01,33,False,DC
2015-08-01,66,False,DC
2015-09-01,21,False,DC
2015-10-01,39,False,DC
2015-11-01,81,False,DC
2015-12-01,41,False,DC
2016-01-01,14,False,DC
2016-02-01,13,False,DC
2016-03-01,0,False,DC
2016-04-01,39,False,DC
2016-05-01,39,False,DC
2016-06-01,14,False,DC
2016-07-01,76,False,DC
2016-08-01,59,False,DC
2016-09-01,52,False,DC
2016-10-01,48,False,DC
2016-11-01,23,False,DC
2016-12-01,47,False,DC
2017-01-01,25,False,DC
2017-02-01,43,False,DC
2017-03-01,49,False,DC
2017-04-01,13,False,DC
2017-05-01,12,False,DC
2017-06-01,42,False,DC
2017-07-01,57,False,DC
2017-08-01,26,False,DC
2017-09-01,26,False,DC
2017-10-01,13,False,DC
2017-11-01,25,False,DC
2017-12-01,75,False,DC
2018-01-01,67,False,DC
2018-02-01,0,False,DC
2018-03-01,58,False,DC
2018-04-01,29,False,DC
2018-05-01,30,False,DC
2018-06-01,62,False,DC
2018-07-01,0,False,DC
2018-08-01,32,False,DC
2018-09-01,31,False,DC
2018-10-01,85,False,DC
2018-11-01,60,False,DC
2018-12-01,99,False,DC
2019-01-01,89,False,DC
2019-02-01,30,False,DC
2019-03-01,0,False,DC
2019-04-01,0,False,DC
2019-05-01,29,False,DC
2019-06-01,0,False,DC
2019-07-01,31,False,DC
2019-08-01,32,False,DC
2019-09-01,30,False,DC
2019-10-01,54,False,DC
2019-11-01,61,False,DC
2019-12-01,66,False,DC
2020-01-01,0,False,DC
2008-01-01,0,False,DE
2008-02-01,0,False,DE
2008-03-01,0,False,DE
2008-04-01,0,False,DE
2008-05-01,0,False,DE
2008-06-01,0,False,DE
2008-07-01,0,False,DE
2008-08-01,0,False,DE
2008-09-01,0,False,DE
2008-10-01,0,False,DE
2008-11-01,0,False,DE
2008-12-01,0,False,DE
2009-01-01,0,False,DE
2009-02-01,0,False,DE
2009-03-01,0,False,DE
2009-04-01,0,False,DE
2009-05-01,0,False,DE
2009-06-01,0,False,DE
2009-07-01,0,False,DE
2009-08-01,0,False,DE
2009-09-01,0,False,DE
2009-10-01,0,False,DE
2009-11-01,0,False,DE
2009-12-01,0,False,DE
2010-01-01,0,False,DE
2010-02-01,0,False,DE
2010-03-01,0,False,DE
2010-04-01,0,False,DE
2010-05-01,0,False,DE
2010-06-01,0,False,DE
2010-07-01,0,False,DE
2010-08-01,0,False,DE
2010-09-01,0,False,DE
2010-10-01,0,False,DE
2010-11-01,0,False,DE
2010-12-01,84,False,DE
2011-01-01,0,False,DE
2011-02-01,0,False,DE
2011-03-01,0,False,DE
2011-04-01,71,False,DE
2011-05-01,35,False,DE
2011-06-01,40,False,DE
2011-07-01,38,False,DE
2011-08-01,0,False,DE
2011-09-01,0,False,DE
2011-10-01,0,False,DE
2011-11-01,0,False,DE
2011-12-01,32,False,DE
2012-01-01,30,False,DE
2012-02-01,0,False,DE
2012-03-01,0,False,DE
2012-04-01,0,False,DE
2012-05-01,0,False,DE
2012-06-01,0,False,DE
2012-07-01,0,False,DE
2012-08-01,0,False,DE
2012-09-01,0,False,DE
2012-10-01,26,False,DE
2012-11-01,28,False,DE
2012-12-01,0,False,DE
2013-01-01,0,False,DE
2013-02-01,0,False,DE
2013-03-01,0,False,DE
2013-04-01,0,False,DE
2013-05-01,0,False,DE
2013-06-01,0,False,DE
2013-07-01,27,False,DE
2013-08-01,0,False,DE
2013-09-01,27,False,DE
2013-10-01,25,False,DE
2013-11-01,0,False,DE
2013-12-01,39,False,DE
2014-01-01,20,False,DE
2014-02-01,24,False,DE
2014-03-01,21,False,DE
2014-04-01,0,False,DE
2014-05-01,0,False,DE
2014-06-01,28,False,DE
2014-07-01,0,False,DE
2014-08-01,52,False,DE
2014-09-01,24,False,DE
2014-10-01,24,False,DE
2014-11-01,26,False,DE
2014-12-01,26,False,DE
2015-01-01,25,False,DE
2015-02-01,26,False,DE
2015-03-01,24,False,DE
2015-04-01,0,False,DE
2015-05-01,0,False,DE
2015-06-01,0,False,DE
2015-07-01,0,False,DE
2015-08-01,0,False,DE
2015-09-01,0,False,DE
2015-10-01,25,False,DE
2015-11-01,100,False,DE
2015-12-01,0,False,DE
2016-01-01,17,False,DE
2016-02-01,0,False,DE
2016-03-01,0,False,DE
2016-04-01,0,False,DE
2016-05-01,17,False,DE
2016-06-01,0,False,DE
2016-07-01,0,False,DE
2016-08-01,0,False,DE
2016-09-01,0,False,DE
2016-10-01,0,False,DE
2016-11-01,49,False,DE
2016-12-01,31,False,DE
2017-01-01,30,False,DE
2017-02-01,0,False,DE
2017-03-01,14,False,DE
2017-04-01,31,False,DE
2017-05-01,0,False,DE
2017-06-01,0,False,DE
2017-07-01,46,False,DE
2017-08-01,0,False,DE
2017-09-01,30,False,DE
2017-10-01,28,False,DE
2017-11-01,14,False,DE
2017-12-01,28,False,DE
2018-01-01,27,False,DE
2018-02-01,59,False,DE
2018-03-01,0,False,DE
2018-04-01,29,False,DE
2018-05-01,14,False,DE
2018-06-01,44,False,DE
2018-07-01,27,False,DE
2018-08-01,84,False,DE
2018-09-01,0,False,DE
2018-10-01,27,False,DE
2018-11-01,28,False,DE
2018-12-01,28,False,DE
2019-01-01,14,False,DE
2019-02-01,15,False,DE
2019-03-01,13,False,DE
2019-04-01,29,False,DE
2019-05-01,0,False,DE
2019-06-01,15,False,DE
2019-07-01,0,False,DE
2019-08-01,13,False,DE
2019-09-01,13,False,DE
2019-10-01,12,False,DE
2019-11-01,64,False,DE
2019-12-01,12,False,DE
2020-01-01,12,False,DE
2008-01-01,41,False,FL
2008-02-01,28,False,FL
2008-03-01,40,False,FL
2008-04-01,27,False,FL
2008-05-01,40,False,FL
2008-06-01,71,False,FL
2008-07-01,0,False,FL
2008-08-01,66,False,FL
2008-09-01,13,False,FL
2008-10-01,35,False,FL
2008-11-01,13,False,FL
2008-12-01,26,False,FL
2009-01-01,73,False,FL
2009-02-01,65,False,FL
2009-03-01,58,False,FL
2009-04-01,83,False,FL
2009-05-01,83,False,FL
2009-06-01,36,False,FL
2009-07-01,47,False,FL
2009-08-01,58,False,FL
2009-09-01,45,False,FL
2009-10-01,55,False,FL
2009-11-01,46,False,FL
2009-12-01,55,False,FL
2010-01-01,62,False,FL
2010-02-01,54,False,FL
2010-03-01,39,False,FL
2010-04-01,52,False,FL
2010-05-01,55,False,FL
2010-06-01,33,False,FL
2010-07-01,70,False,FL
2010-08-01,19,False,FL
2010-09-01,68,False,FL
2010-10-01,57,False,FL
2010-11-01,47,False,FL
2010-12-01,46,False,FL
2011-01-01,55,False,FL
2011-02-01,26,False,FL
2011-03-01,48,False,FL
2011-04-01,50,False,FL
2011-05-01,40,False,FL
2011-06-01,46,False,FL
2011-07-01,54,False,FL
2011-08-01,34,False,FL
2011-09-01,40,False,FL
2011-10-01,38,False,FL
2011-11-01,27,False,FL
2011-12-01,51,False,FL
2012-01-01,39,False,FL
2012-02-01,41,False,FL
2012-03-01,15,False,FL
2012-04-01,60,False,FL
2012-05-01,49,False,FL
2012-06-01,47,False,FL
2012-07-01,34,False,FL
2012-08-01,36,False,FL
2012-09-01,38,False,FL
2012-10-01,75,False,FL
2012-11-01,36,False,FL
2012-12-01,57,False,FL
2013-01-01,47,False,FL
2013-02-01,43,False,FL
2013-03-01,44,False,FL
2013-04-01,35,False,FL
2013-05-01,27,False,FL
2013-06-01,31,False,FL
2013-07-01,29,False,FL
2013-08-01,47,False,FL
2013-09-01,66,False,FL
2013-10-01,34,False,FL
2013-11-01,56,False,FL
2013-12-01,56,False,FL
2014-01-01,63,False,FL
2014-02-01,32,False,FL
2014-03-01,43,False,FL
2014-04-01,39,False,FL
2014-05-01,60,False,FL
2014-06-01,69,False,FL
2014-07-01,31,False,FL
2014-08-01,31,False,FL
2014-09-01,54,False,FL
2014-10-01,48,False,FL
2014-11-01,46,False,FL
2014-12-01,62,False,FL
2015-01-01,49,False,FL
2015-02-01,27,False,FL
2015-03-01,56,False,FL
2015-04-01,53,False,FL
2015-05-01,51,False,FL
2015-06-01,43,False,FL
2015-07-01,91,False,FL
2015-08-01,42,False,FL
2015-09-01,24,False,FL
2015-10-01,46,False,FL
2015-11-01,45,False,FL
2015-12-01,72,False,FL
2016-01-01,34,False,FL
2016-02-01,39,False,FL
2016-03-01,28,False,FL
2016-04-01,51,False,FL
2016-05-01,58,False,FL
2016-06-01,59,False,FL
2016-07-01,44,False,FL
2016-08-01,47,False,FL
2016-09-01,38,False,FL
2016-10-01,34,False,FL
2016-11-01,49,False,FL
2016-12-01,84,False,FL
2017-01-01,75,False,FL
2017-02-01,51,False,FL
2017-03-01,39,False,FL
2017-04-01,34,False,FL
2017-05-01,39,False,FL
2017-06-01,60,False,FL
2017-07-01,62,False,FL
2017-08-01,65,False,FL
2017-09-01,56,False,FL
2017-10-01,58,False,FL
2017-11-01,54,False,FL
2017-12-01,75,False,FL
2018-01-01,57,False,FL
2018-02-01,48,False,FL
2018-03-01,33,False,FL
2018-04-01,29,False,FL
2018-05-01,59,False,FL
2018-06-01,35,False,FL
2018-07-01,57,False,FL
2018-08-01,43,False,FL
2018-09-01,55,False,FL
2018-10-01,39,False,FL
2018-11-01,35,False,FL
2018-12-01,82,False,FL
2019-01-01,54,False,FL
2019-02-01,83,False,FL
2019-03-01,68,False,FL
2019-04-01,28,False,FL
2019-05-01,63,False,FL
2019-06-01,45,False,FL
2019-07-01,47,False,FL
2019-08-01,47,False,FL
2019-09-01,60,False,FL
2019-10-01,58,False,FL
2019-11-01,61,False,FL
2019-12-01,100,False,FL
2020-01-01,53,False,FL
2008-01-01,17,False,GA
2008-02-01,0,False,GA
2008-03-01,0,False,GA
2008-04-01,33,False,GA
2008-05-01,50,False,GA
2008-06-01,54,False,GA
2008-07-01,17,False,GA
2008-08-01,49,False,GA
2008-09-01,32,False,GA
2008-10-01,29,False,GA
2008-11-01,16,False,GA
2008-12-01,16,False,GA
2009-01-01,59,False,GA
2009-02-01,93,False,GA
2009-03-01,14,False,GA
2009-04-01,15,False,GA
2009-05-01,45,False,GA
2009-06-01,46,False,GA
2009-07-01,15,False,GA
2009-08-01,15,False,GA
2009-09-01,29,False,GA
2009-10-01,42,False,GA
2009-11-01,87,False,GA
2009-12-01,14,False,GA
2010-01-01,40,False,GA
2010-02-01,84,False,GA
2010-03-01,26,False,GA
2010-04-01,27,False,GA
2010-05-01,0,False,GA
2010-06-01,43,False,GA
2010-07-01,25,False,GA
2010-08-01,35,False,GA
2010-09-01,24,False,GA
2010-10-01,45,False,GA
2010-11-01,0,False,GA
2010-12-01,100,False,GA
2011-01-01,42,False,GA
2011-02-01,29,False,GA
2011-03-01,45,False,GA
2011-04-01,48,False,GA
2011-05-01,41,False,GA
2011-06-01,27,False,GA
2011-07-01,13,False,GA
2011-08-01,25,False,GA
2011-09-01,25,False,GA
2011-10-01,36,False,GA
2011-11-01,35,False,GA
2011-12-01,64,False,GA
2012-01-01,5,False,GA
2012-02-01,37,False,GA
2012-03-01,55,False,GA
2012-04-01,26,False,GA
2012-05-01,48,False,GA
2012-06-01,10,False,GA
2012-07-01,44,False,GA
2012-08-01,19,False,GA
2012-09-01,41,False,GA
2012-10-01,28,False,GA
2012-11-01,40,False,GA
2012-12-01,35,False,GA
2013-01-01,31,False,GA
2013-02-01,16,False,GA
2013-03-01,45,False,GA
2013-04-01,47,False,GA
2013-05-01,13,False,GA
2013-06-01,27,False,GA
2013-07-01,31,False,GA
2013-08-01,34,False,GA
2013-09-01,28,False,GA
2013-10-01,33,False,GA
2013-11-01,21,False,GA
2013-12-01,33,False,GA
2014-01-01,12,False,GA
2014-02-01,18,False,GA
2014-03-01,33,False,GA
2014-04-01,33,False,GA
2014-05-01,13,False,GA
2014-06-01,34,False,GA
2014-07-01,32,False,GA
2014-08-01,35,False,GA
2014-09-01,13,False,GA
2014-10-01,53,False,GA
2014-11-01,43,False,GA
2014-12-01,75,False,GA
2015-01-01,55,False,GA
2015-02-01,38,False,GA
2015-03-01,28,False,GA
2015-04-01,33,False,GA
2015-05-01,35,False,GA
2015-06-01,25,False,GA
2015-07-01,39,False,GA
2015-08-01,34,False,GA
2015-09-01,51,False,GA
2015-10-01,38,False,GA
2015-11-01,26,False,GA
2015-12-01,49,False,GA
2016-01-01,49,False,GA
2016-02-01,33,False,GA
2016-03-01,30,False,GA
2016-04-01,28,False,GA
2016-05-01,32,False,GA
2016-06-01,34,False,GA
2016-07-01,19,False,GA
2016-08-01,33,False,GA
2016-09-01,36,False,GA
2016-10-01,31,False,GA
2016-11-01,52,False,GA
2016-12-01,66,False,GA
2017-01-01,22,False,GA
2017-02-01,48,False,GA
2017-03-01,20,False,GA
2017-04-01,42,False,GA
2017-05-01,24,False,GA
2017-06-01,46,False,GA
2017-07-01,33,False,GA
2017-08-01,70,False,GA
2017-09-01,14,False,GA
2017-10-01,33,False,GA
2017-11-01,42,False,GA
2017-12-01,49,False,GA
2018-01-01,58,False,GA
2018-02-01,57,False,GA
2018-03-01,39,False,GA
2018-04-01,45,False,GA
2018-05-01,20,False,GA
2018-06-01,61,False,GA
2018-07-01,42,False,GA
2018-08-01,16,False,GA
2018-09-01,22,False,GA
2018-10-01,43,False,GA
2018-11-01,43,False,GA
2018-12-01,91,False,GA
2019-01-01,56,False,GA
2019-02-01,29,False,GA
2019-03-01,31,False,GA
2019-04-01,38,False,GA
2019-05-01,30,False,GA
2019-06-01,36,False,GA
2019-07-01,40,False,GA
2019-08-01,51,False,GA
2019-09-01,53,False,GA
2019-10-01,28,False,GA
2019-11-01,58,False,GA
2019-12-01,65,False,GA
2020-01-01,55,False,GA
2008-01-01,0,False,HI
2008-02-01,78,False,HI
2008-03-01,76,False,HI
2008-04-01,0,False,HI
2008-05-01,0,False,HI
2008-06-01,0,False,HI
2008-07-01,79,False,HI
2008-08-01,0,False,HI
2008-09-01,75,False,HI
2008-10-01,0,False,HI
2008-11-01,0,False,HI
2008-12-01,0,False,HI
2009-01-01,0,False,HI
2009-02-01,0,False,HI
2009-03-01,0,False,HI
2009-04-01,69,False,HI
2009-05-01,69,False,HI
2009-06-01,0,False,HI
2009-07-01,70,False,HI
2009-08-01,0,False,HI
2009-09-01,0,False,HI
2009-10-01,0,False,HI
2009-11-01,67,False,HI
2009-12-01,0,False,HI
2010-01-01,0,False,HI
2010-02-01,0,False,HI
2010-03-01,0,False,HI
2010-04-01,0,False,HI
2010-05-01,0,False,HI
2010-06-01,0,False,HI
2010-07-01,0,False,HI
2010-08-01,0,False,HI
2010-09-01,0,False,HI
2010-10-01,0,False,HI
2010-11-01,0,False,HI
2010-12-01,54,False,HI
2011-01-01,0,False,HI
2011-02-01,0,False,HI
2011-03-01,0,False,HI
2011-04-01,34,False,HI
2011-05-01,100,False,HI
2011-06-01,0,False,HI
2011-07-01,0,False,HI
2011-08-01,64,False,HI
2011-09-01,0,False,HI
2011-10-01,31,False,HI
2011-11-01,31,False,HI
2011-12-01,0,False,HI
2012-01-01,0,False,HI
2012-02-01,29,False,HI
2012-03-01,0,False,HI
2012-04-01,28,False,HI
2012-05-01,28,False,HI
2012-06-01,0,False,HI
2012-07-01,25,False,HI
2012-08-01,47,False,HI
2012-09-01,0,False,HI
2012-10-01,26,False,HI
2012-11-01,26,False,HI
2012-12-01,0,False,HI
2013-01-01,72,False,HI
2013-02-01,0,False,HI
2013-03-01,0,False,HI
2013-04-01,0,False,HI
2013-05-01,22,False,HI
2013-06-01,71,False,HI
2013-07-01,65,False,HI
2013-08-01,42,False,HI
2013-09-01,0,False,HI
2013-10-01,41,False,HI
2013-11-01,0,False,HI
2013-12-01,21,False,HI
2014-01-01,75,False,HI
2014-02-01,61,False,HI
2014-03-01,42,False,HI
2014-04-01,22,False,HI
2014-05-01,43,False,HI
2014-06-01,50,False,HI
2014-07-01,23,False,HI
2014-08-01,12,False,HI
2014-09-01,12,False,HI
2014-10-01,11,False,HI
2014-11-01,31,False,HI
2014-12-01,15,False,HI
2015-01-01,0,False,HI
2015-02-01,87,False,HI
2015-03-01,15,False,HI
2015-04-01,18,False,HI
2015-05-01,18,False,HI
2015-06-01,40,False,HI
2015-07-01,24,False,HI
2015-08-01,23,False,HI
2015-09-01,23,False,HI
2015-10-01,0,False,HI
2015-11-01,24,False,HI
2015-12-01,0,False,HI
2016-01-01,19,False,HI
2016-02-01,19,False,HI
2016-03-01,36,False,HI
2016-04-01,37,False,HI
2016-05-01,0,False,HI
2016-06-01,0,False,HI
2016-07-01,37,False,HI
2016-08-01,0,False,HI
2016-09-01,18,False,HI
2016-10-01,36,False,HI
2016-11-01,0,False,HI
2016-12-01,17,False,HI
2017-01-01,0,False,HI
2017-02-01,35,False,HI
2017-03-01,0,False,HI
2017-04-01,17,False,HI
2017-05-01,17,False,HI
2017-06-01,38,False,HI
2017-07-01,18,False,HI
2017-08-01,17,False,HI
2017-09-01,17,False,HI
2017-10-01,50,False,HI
2017-11-01,52,False,HI
2017-12-01,52,False,HI
2018-01-01,49,False,HI
2018-02-01,35,False,HI
2018-03-01,33,False,HI
2018-04-01,49,False,HI
2018-05-01,33,False,HI
2018-06-01,0,False,HI
2018-07-01,17,False,HI
2018-08-01,0,False,HI
2018-09-01,35,False,HI
2018-10-01,35,False,HI
2018-11-01,0,False,HI
2018-12-01,0,False,HI
2019-01-01,33,False,HI
2019-02-01,18,False,HI
2019-03-01,34,False,HI
2019-04-01,34,False,HI
2019-05-01,17,False,HI
2019-06-01,55,False,HI
2019-07-01,18,False,HI
2019-08-01,34,False,HI
2019-09-01,0,False,HI
2019-10-01,33,False,HI
2019-11-01,68,False,HI
2019-12-01,49,False,HI
2020-01-01,30,False,HI
2008-01-01,0,False,ID
2008-02-01,0,False,ID
2008-03-01,0,False,ID
2008-04-01,0,False,ID
2008-05-01,0,False,ID
2008-06-01,100,False,ID
2008-07-01,0,False,ID
2008-08-01,0,False,ID
2008-09-01,88,False,ID
2008-10-01,0,False,ID
2008-11-01,0,False,ID
2008-12-01,0,False,ID
2009-01-01,82,False,ID
2009-02-01,0,False,ID
2009-03-01,0,False,ID
2009-04-01,0,False,ID
2009-05-01,0,False,ID
2009-06-01,0,False,ID
2009-07-01,0,False,ID
2009-08-01,0,False,ID
2009-09-01,0,False,ID
2009-10-01,0,False,ID
2009-11-01,0,False,ID
2009-12-01,0,False,ID
2010-01-01,0,False,ID
2010-02-01,80,False,ID
2010-03-01,0,False,ID
2010-04-01,82,False,ID
2010-05-01,0,False,ID
2010-06-01,0,False,ID
2010-07-01,0,False,ID
2010-08-01,0,False,ID
2010-09-01,0,False,ID
2010-10-01,0,False,ID
2010-11-01,67,False,ID
2010-12-01,0,False,ID
2011-01-01,0,False,ID
2011-02-01,0,False,ID
2011-03-01,0,False,ID
2011-04-01,0,False,ID
2011-05-01,72,False,ID
2011-06-01,39,False,ID
2011-07-01,0,False,ID
2011-08-01,0,False,ID
2011-09-01,0,False,ID
2011-10-01,33,False,ID
2011-11-01,33,False,ID
2011-12-01,65,False,ID
2012-01-01,0,False,ID
2012-02-01,30,False,ID
2012-03-01,29,False,ID
2012-04-01,31,False,ID
2012-05-01,0,False,ID
2012-06-01,0,False,ID
2012-07-01,32,False,ID
2012-08-01,31,False,ID
2012-09-01,0,False,ID
2012-10-01,26,False,ID
2012-11-01,0,False,ID
2012-12-01,53,False,ID
2013-01-01,24,False,ID
2013-02-01,0,False,ID
2013-03-01,0,False,ID
2013-04-01,0,False,ID
2013-05-01,0,False,ID
2013-06-01,28,False,ID
2013-07-01,0,False,ID
2013-08-01,51,False,ID
2013-09-01,48,False,ID
2013-10-01,23,False,ID
2013-11-01,47,False,ID
2013-12-01,22,False,ID
2014-01-01,0,False,ID
2014-02-01,23,False,ID
2014-03-01,0,False,ID
2014-04-01,21,False,ID
2014-05-01,0,False,ID
2014-06-01,27,False,ID
2014-07-01,27,False,ID
2014-08-01,0,False,ID
2014-09-01,0,False,ID
2014-10-01,47,False,ID
2014-11-01,49,False,ID
2014-12-01,23,False,ID
2015-01-01,22,False,ID
2015-02-01,48,False,ID
2015-03-01,46,False,ID
2015-04-01,0,False,ID
2015-05-01,0,False,ID
2015-06-01,72,False,ID
2015-07-01,66,False,ID
2015-08-01,0,False,ID
2015-09-01,0,False,ID
2015-10-01,19,False,ID
2015-11-01,38,False,ID
2015-12-01,56,False,ID
2016-01-01,34,False,ID
2016-02-01,17,False,ID
2016-03-01,0,False,ID
2016-04-01,0,False,ID
2016-05-01,0,False,ID
2016-06-01,37,False,ID
2016-07-01,0,False,ID
2016-08-01,36,False,ID
2016-09-01,33,False,ID
2016-10-01,16,False,ID
2016-11-01,32,False,ID
2016-12-01,61,False,ID
2017-01-01,58,False,ID
2017-02-01,15,False,ID
2017-03-01,42,False,ID
2017-04-01,15,False,ID
2017-05-01,31,False,ID
2017-06-01,82,False,ID
2017-07-01,16,False,ID
2017-08-01,0,False,ID
2017-09-01,15,False,ID
2017-10-01,28,False,ID
2017-11-01,44,False,ID
2017-12-01,58,False,ID
2018-01-01,0,False,ID
2018-02-01,30,False,ID
2018-03-01,28,False,ID
2018-04-01,43,False,ID
2018-05-01,14,False,ID
2018-06-01,45,False,ID
2018-07-01,29,False,ID
2018-08-01,29,False,ID
2018-09-01,0,False,ID
2018-10-01,29,False,ID
2018-11-01,29,False,ID
2018-12-01,0,False,ID
2019-01-01,14,False,ID
2019-02-01,43,False,ID
2019-03-01,14,False,ID
2019-04-01,14,False,ID
2019-05-01,84,False,ID
2019-06-01,0,False,ID
2019-07-01,14,False,ID
2019-08-01,0,False,ID
2019-09-01,26,False,ID
2019-10-01,13,False,ID
2019-11-01,26,False,ID
2019-12-01,13,False,ID
2020-01-01,49,False,ID
2008-01-01,77,False,IL
2008-02-01,32,False,IL
2008-03-01,32,False,IL
2008-04-01,0,False,IL
2008-05-01,61,False,IL
2008-06-01,17,False,IL
2008-07-01,16,False,IL
2008-08-01,16,False,IL
2008-09-01,15,False,IL
2008-10-01,41,False,IL
2008-11-01,78,False,IL
2008-12-01,61,False,IL
2009-01-01,14,False,IL
2009-02-01,30,False,IL
2009-03-01,41,False,IL
2009-04-01,28,False,IL
2009-05-01,15,False,IL
2009-06-01,45,False,IL
2009-07-01,60,False,IL
2009-08-01,60,False,IL
2009-09-01,29,False,IL
2009-10-01,53,False,IL
2009-11-01,14,False,IL
2009-12-01,42,False,IL
2010-01-01,39,False,IL
2010-02-01,40,False,IL
2010-03-01,24,False,IL
2010-04-01,88,False,IL
2010-05-01,40,False,IL
2010-06-01,55,False,IL
2010-07-01,27,False,IL
2010-08-01,39,False,IL
2010-09-01,50,False,IL
2010-10-01,37,False,IL
2010-11-01,85,False,IL
2010-12-01,62,False,IL
2011-01-01,6,False,IL
2011-02-01,35,False,IL
2011-03-01,31,False,IL
2011-04-01,38,False,IL
2011-05-01,31,False,IL
2011-06-01,37,False,IL
2011-07-01,30,False,IL
2011-08-01,15,False,IL
2011-09-01,44,False,IL
2011-10-01,28,False,IL
2011-11-01,46,False,IL
2011-12-01,41,False,IL
2012-01-01,45,False,IL
2012-02-01,47,False,IL
2012-03-01,15,False,IL
2012-04-01,30,False,IL
2012-05-01,52,False,IL
2012-06-01,15,False,IL
2012-07-01,35,False,IL
2012-08-01,58,False,IL
2012-09-01,36,False,IL
2012-10-01,24,False,IL
2012-11-01,36,False,IL
2012-12-01,41,False,IL
2013-01-01,47,False,IL
2013-02-01,30,False,IL
2013-03-01,43,False,IL
2013-04-01,48,False,IL
2013-05-01,14,False,IL
2013-06-01,30,False,IL
2013-07-01,33,False,IL
2013-08-01,21,False,IL
2013-09-01,55,False,IL
2013-10-01,45,False,IL
2013-11-01,46,False,IL
2013-12-01,68,False,IL
2014-01-01,33,False,IL
2014-02-01,58,False,IL
2014-03-01,49,False,IL
2014-04-01,39,False,IL
2014-05-01,43,False,IL
2014-06-01,57,False,IL
2014-07-01,50,False,IL
2014-08-01,21,False,IL
2014-09-01,55,False,IL
2014-10-01,75,False,IL
2014-11-01,98,False,IL
2014-12-01,60,False,IL
2015-01-01,26,False,IL
2015-02-01,59,False,IL
2015-03-01,44,False,IL
2015-04-01,56,False,IL
2015-05-01,35,False,IL
2015-06-01,35,False,IL
2015-07-01,40,False,IL
2015-08-01,55,False,IL
2015-09-01,41,False,IL
2015-10-01,45,False,IL
2015-11-01,57,False,IL
2015-12-01,73,False,IL
2016-01-01,35,False,IL
2016-02-01,39,False,IL
2016-03-01,35,False,IL
2016-04-01,27,False,IL
